2013-11-09 00:01:00,0,0,0,60.19,0.13,0.41,0,3.63,1.45,0,0,-2.48,0,0,0,1.00,3.13,3.54,0,0,4.29,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.61,0,0,1.80,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.596,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.048,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.856,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.187,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.163,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.448,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.026,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.116,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.178,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.173,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.026,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.121,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.023,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:02:00,0,0,0,59.93,0.13,0.41,0,3.62,1.69,0,0,-2.48,0,0,0,1.00,3.13,3.65,0,0,4.97,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.58,0,0,2.48,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.594,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.050,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.850,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.189,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.163,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.453,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.029,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.116,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.176,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.032,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.304,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.031,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:03:00,0,0,0,60.31,0.13,0.41,0,3.62,1.62,0,0,-5.19,0,0,0,1.00,3.13,3.59,0,0,5.87,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.45,0,0,0.68,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.594,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.048,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.707,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.189,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.163,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.441,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.028,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.117,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.173,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.030,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.653,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.014,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:04:00,0,0,0,59.90,0.13,0.41,0,3.63,1.52,0,0,-4.06,0,0,0,1.00,3.13,3.42,0,0,5.64,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.36,0,0,1.58,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.596,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.049,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.578,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.187,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.163,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.449,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.027,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.114,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.179,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.174,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.026,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.290,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.020,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:05:00,0,0,0,59.91,0.14,0.41,0,3.63,1.82,0,0,-4.06,0,0,0,1.00,3.13,3.46,0,0,4.97,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.31,0,0,0.90,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.602,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.050,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.548,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.187,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.162,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.441,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.027,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.116,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.173,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.026,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.365,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.023,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:06:00,0,0,0,60.08,0.14,0.41,0,3.62,1.75,0,0,-3.61,0,0,0,1.00,3.12,3.43,0,0,4.51,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.27,0,0,0.90,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.592,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.050,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.523,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.188,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.162,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.451,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.027,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.117,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.173,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.020,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.706,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.017,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:07:00,0,0,0,60.26,0.13,0.41,0,3.63,1.54,0,0,-2.94,0,0,0,1.00,3.14,3.30,0,0,5.19,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.25,0,0,2.26,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.592,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.049,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.522,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.188,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.161,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.444,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.028,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.116,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.173,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.016,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.450,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.015,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:08:00,0,0,0,59.98,0.13,0.41,0,3.64,1.73,0,0,-3.84,0,0,0,1.00,3.15,3.52,0,0,4.51,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.28,0,0,0.68,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.596,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.049,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.498,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.189,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.161,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.448,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.028,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.115,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.179,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.171,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.998,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.432,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.005,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:09:00,0,0,0,60.04,0.13,0.41,0,3.65,1.57,0,0,-2.71,0,0,0,1.00,3.13,3.35,0,0,5.42,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.25,0,0,2.71,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.589,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.049,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.496,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.191,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.162,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.439,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.027,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.117,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.173,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.000,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.399,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,0.999,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
2013-11-09 00:10:00,0,0,0,59.86,0.13,0.41,0,3.62,1.83,0,0,-3.16,0,0,0,1.00,3.13,3.42,0,0,4.74,0,0,0,1.00,0,0,0,0,0,0,0,0,0,2.31,0,0,1.58,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,-9.100,7.700,0,1.000,0,0,0,0,15.700,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,9.100,8.000,0,1.000,0,0,0,0,15.700,0,0,0.597,0,0,0,-5.700,7.700,-0.200,1.000,0,0,0,-5.700,7.700,-0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.049,0,0,0,0.200,0.200,0,1.000,0,0,0,0.200,0.200,0,0,0,0,0,0,0.300,0.300,0,1.000,0,0,0,0.300,0.300,0,0,1.483,0,0,0,-9.800,21.400,0,1.000,0,0,0,-9.800,21.400,0,0,0.190,0,0,0,1.700,2.500,0.200,1.000,0,0,0,1.700,2.500,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.161,0,0,0,-0.400,0.500,-0.200,1.000,0,0,0,-0.400,0.500,-0.200,0,0.444,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.029,0,0,0,-1.400,1.300,0.200,1.000,0,0,0,-1.400,1.300,0.200,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.116,0,0,0,5.200,5.400,3.500,1.000,0,0,0,5.200,5.400,3.500,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0.180,0,0,0,-0.200,0.200,0,1.000,0,0,0,-0.200,0.200,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,,0.172,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,1.010,0,0,0,10.500,14.000,0,1.000,-11.114,26.772,0,-0.100,28.300,-0.300,0,1.313,0,0,0,0.300,1.100,0,1.000,0,0,0,0.300,1.100,0,0,1.008,-11.114,26.772,0,-10.600,14.300,-0.300,-0.410,-11.114,26.772,0,-0.100,28.300,-0.300,0
